7.89E+00,-2.50E+01,2.96E+00,4.57E+00,5.17E+00,3.73E-01,-3.83E-01,2.73E+00,-7.99E+00,-8.62E+00,-7.36E+00,7.31E+00,-1.64E+00
7.89E+00,-2.50E+01,2.96E+00,4.57E+00,5.17E+00,3.73E-01,-3.83E-01,2.73E+00,-7.99E+00,-8.62E+00,-7.36E+00,7.31E+00,-1.64E+00
8.17E+00,-2.56E+01,3.47E+00,-3.43E+00,-2.43E-01,7.63E+00,9.75E+00,2.10E+00,-4.76E+00,-1.09E-01,-1.84E+00,3.50E-01,-6.25E+00
7.92E+00,-2.03E+01,5.75E+00,2.98E+00,5.46E+00,1.10E+01,-3.13E+00,5.60E-01,-5.32E+00,1.41E+00,-5.07E+00,-7.19E-02,-6.75E+00
7.92E+00,-2.03E+01,5.75E+00,2.98E+00,5.46E+00,1.10E+01,-3.13E+00,5.60E-01,-5.32E+00,1.41E+00,-5.07E+00,-7.19E-02,-6.75E+00
